"geoid","total"
"36047053000",43
"36047110400",23
"36047058800",25
"36005007400",3
"36081003200",8
"36081046800",16
"36061019701",4052
"36059301200",2
"36081022001",250
"36059303102",1
"36047049500",1739
"36059518900",6
"36047114600",7
"36119014808",1
"36119000600",1
"36005032600",6
"36047063200",1
"36047017000",4
"36081140901",1
"36081084601",28
"36047066600",6
"36081045700",13
"36081079300",6
"36047003400",17
"36061013200",50393
"36061006300",77255
"36061021703",522
"36047073800",6
"36047032300",166
"36081047900",199
"36081084000",12
"36081028300",515
"36081076902",99
"36061010602",30805
"36005026300",34
"36119001502",5
"36005006000",35
"36005042000",6
"36005020200",12
"36047019500",1111
"36047015200",11
"36061024700",815
"36047056000",9
"36081015802",12
"36081071304",123
"36119005500",7
"36047030400",10
"36047013000",61
"36047121400",4
"36047006200",31
"36061017000",6537
"36005014300",11
"36047043000",5
"36047089600",1
"36047088800",4
"36081036800",1
"36047087401",14
"36047022000",9
"36081156700",16
"36081012100",476
"36081023200",12
"36119008902",2
"36103110902",2
"36005008500",13
"36103110200",1
"36061019400",2701
"36081044601",16
"36061006900",31811
"36059414303",2
"36081051100",58
"36081099100",14
"36059518501",11
"36103146003",1
"36005050400",4
"36081062500",7
"36047102800",21
"36081025900",741
"36081071303",442
"36081028200",2
"36005008700",5
"36081099200",1
"36047078400",2
"36081092500",8
"36005022300",17
"36081049700",8
"36061023000",1063
"36061001001",755
"36119002000",3
"36047028900",311
"36059410300",3
"36061008800",78325
"36061015300",77293
"36047030800",2
"36047067800",7
"36061005800",116892
"36047020100",770
"36047013200",7
"36059413002",3
"36047076800",36
"36047003100",1664
"36047005400",18
"36047039400",7
"36059411400",3
"36047039300",782
"36061028700",499
"36047051002",90
"36047082200",52
"36061007800",61824
"36087011101",1
"36081059200",2
"36085022300",1
"36109002300",1
"36005006200",8
"36081004001",11
"36005038301",3
"36081063301",2
"36081065900",5
"36081079701",42
"36005036800",6
"36081066900",3
"36119004400",1
"36061002800",12888
"36081126700",48
"36081005900",1608
"36081020200",572
"36047118400",3
"36059301700",3
"36047042600",6
"36047050700",323
"36085011201",1
"36103112214",1
"36005017702",13
"36081037300",130
"36061002100",68414
"36047055800",5
"36047152200",244
"36059518600",1
"36005004400",17
"36047004300",4733
"36047036400",8
"36059406100",1
"36005027700",11
"36059301500",4
"36047037401",9
"36081118700",3
"36047054600",52
"36047032600",1
"36081012400",11
"36061022700",800
"36047082600",15
"36081015200",45
"36061003700",88418
"36059416702",1
"36047014100",754
"36059518204",2
"36081040700",28
"36047098200",4
"36085007500",1
"36085000600",1
"36005028900",75
"36061018200",3974
"36103135301",1
"36047050500",519
"36047048500",1832
"36061021600",4233
"36005034000",3
"36061015400",50027
"36047073400",3
"36103122300",4
"36047057300",588
"36047043400",4
"36081086400",43
"36047040000",13
"36081004200",4
"36047040600",2
"36061002400",361
"36005006900",45
"36047043300",93
"36081043400",1
"36047116200",1
"36047036900",34
"36061025100",2108
"36047015400",15
"36059407600",1
"36081065501",10
"36005039901",17
"36081008800",53
"36047041600",5
"36047018700",661
"36047034700",27
"36081067900",48
"36005040800",2
"36059416802",1
"36081060000",1
"36005030900",11
"36085017700",1
"36085029104",2
"36061011202",74165
"36047093400",3
"36005040304",16
"36119008500",10
"36047046202",67
"36047033300",21
"36047079000",93
"36005006100",64
"36005037600",3
"36087012700",1
"36081037500",136
"36047058400",5
"36047081600",14
"36119006300",6
"36081050600",4
"36103146607",1
"36061012600",72149
"36047052500",2167
"36047010000",6
"36047073600",25
"36059408800",2
"36119009100",1
"36005013100",11
"36047030600",1
"36061024500",2046
"36047059300",169
"36005035600",6
"36061011203",64763
"36081122701",17
"36081022900",242
"36047000900",5944
"36081027700",169
"36059303700",2
"36059412600",1
"36047051900",9623
"36047053100",193
"36081100802",2
"36119002101",1
"36047058900",279
"36081051200",1
"36081006900",1624
"36047089200",19
"36005006800",1
"36047050600",122
"36081046300",12
"36047034300",73
"36047018800",3
"36005028700",21
"36005034300",4
"36047067400",6
"36119002202",3
"36081016100",519
"36081054500",14
"36047001300",5449
"36061022200",3517
"36081129103",3
"36005043400",3
"36047072600",4
"36081094700",7
"36059410600",2
"36047027200",4
"36081033402",9
"36059301800",11
"36005007500",18
"36047074800",3
"36059301101",1
"36081019000",17
"36005015500",4
"36047112600",4
"36059517000",3
"36005012500",9
"36081065400",10
"36047044700",693
"36081001400",14
"36081086300",9
"36047032900",84
"36047048600",166
"36081015900",452
"36081035300",224
"36061003300",96967
"36005036400",2
"36119003600",1
"36047046201",22
"36119013304",2
"36047057100",1300
"36081012200",36
"36081026901",277
"36081018101",2850
"36081003800",7
"36081055700",21
"36005004001",9
"36005039100",5
"36081062200",22
"36059304203",1
"36005033201",10
"36047023400",6
"36081070700",12
"36081074700",10
"36047112400",2
"36081000800",4
"36005009300",20
"36061015601",15269
"36047014900",439
"36059519500",2
"36081026300",826
"36081124700",8
"36005026701",7
"36081047300",895
"36047073200",1
"36061016200",1465
"36047020600",7
"36081044302",48
"36047017800",9
"36119005300",5
"36119009300",14
"36059303201",1
"36005042901",3
"36047035400",12
"36047044500",199
"36047026700",198
"36059302000",10
"36047046400",4
"36047050900",275
"36081062600",3
"36081072100",14
"36119002405",1
"36047033900",82
"36061001402",12039
"36081059900",10
"36085017008",1
"36005006300",1133
"36081000400",9
"36119006000",9
"36005008900",8
"36081028900",869
"36081063700",56
"36081059500",107
"36047024000",1
"36005026602",10
"36047005201",1
"36061008602",5019
"36059300900",25
"36059302700",7
"36061002602",11920
"36081060600",2
"36005003300",11
"36061020000",2182
"36047089000",15
"36081120700",8
"36081062700",5
"36005042300",5
"36119011200",1
"36005019500",177
"36081026200",3
"36087011401",1
"36047022200",16
"36081041300",6
"36047009200",9
"36047095000",5
"36081097203",1
"36061009700",27352
"36059412500",2
"36047081800",24
"36059411000",6
"36047120000",27
"36081079702",31
"36047051300",5661
"36047038700",105
"36103146902",1
"36047020700",402
"36047085000",5
"36047053900",58
"36081096400",1
"36059303600",3
"36005035900",2
"36119000900",12
"36081061302",2
"36085018901",2
"36047037700",35
"36081033900",287
"36047015100",581
"36081074900",7
"36047055200",26
"36047113000",4
"36005033400",42
"36047058600",1
"36005014702",6
"36047054200",23
"36059409600",1
"36047119800",86
"36061012400",77197
"36047040700",7
"36081084602",221
"36047117000",18
"36081027300",160
"36047025300",285
"36061018800",5015
"36047067600",6
"36119001800",2
"36081033700",438
"36119005001",2
"36005028400",11
"36061007100",70175
"36047027300",113
"36047044400",13
"36059408100",1
"36047075600",1
"36119008000",1
"36061023200",876
"36081002500",1633
"36059518000",3
"36047010400",7
"36119008404",7
"36081148300",3
"36085007400",2
"36047021200",16
"36081058100",14
"36005025700",41
"36005031900",5
"36047074400",1
"36047123700",642
"36081018401",2
"36005018102",31
"36005042500",8
"36119000201",1
"36059405000",1
"36081018800",157
"36081013600",31
"36059404300",12
"36061017800",2291
"36047051700",4271
"36061016600",7281
"36047038100",67
"36081017800",5
"36081018600",183
"36047036200",9
"36081047100",87
"36061017700",27621
"36005029302",46
"36005023000",2
"36047016600",2
"36081006202",33
"36103158609",2
"36047036501",21
"36047099200",1
"36005046201",31
"36119002404",2
"36119002104",3
"36081055100",42
"36061013300",69094
"36061017900",34373
"36081052800",3
"36103122403",1
"36005040302",3
"36081099705",10
"36047039500",222
"36081070300",117
"36059302800",14
"36081018502",148
"36061009200",188150
"36059413300",2
"36059406701",3
"36081004002",14
"36081074300",36
"36047112800",18
"36005022800",4
"36005011502",11
"36061020901",2014
"36047034900",71
"36047032800",2
"36047075400",2
"36047061002",13
"36081014500",74
"36081036600",7
"36047047600",9
"36061016001",41668
"36005003500",11
"36047119000",24
"36059415402",1
"36047050202",75
"36059517705",2
"36005013800",6
"36047045800",26
"36047080200",59
"36119002800",1
"36081133900",1
"36047006300",368
"36087011301",9
"36005022102",13
"36081007700",1544
"36081040100",65
"36047023100",303
"36059414400",1
"36061010900",92871
"36047076600",12
"36081107202",15
"36105951600",1
"36081093800",3
"36047007500",3147
"36047095400",4
"36081125700",31
"36047013400",38
"36047041200",5
"36081061800",1
"36029013201",1
"36047043600",4
"36047014200",51
"36081048200",1
"36059416300",6
"36081068300",804
"36061022102",772
"36061016002",9984
"36047077000",50
"36081011100",81
"36005038600",5
"36047013700",1733
"36081134100",8
"36081083700",56
"36081053200",1
"36047012600",50
"36081001000",7
"36081067100",5
"36047091800",3
"36081086100",8
"36069050301",2
"36005017300",33
"36059406400",18
"36081002200",50
"36047083200",3
"36047035700",35
"36053031000",1
"36047087800",18
"36005045600",5
"36047069800",10
"36081034700",630
"36081027000",3
"36081099801",1
"36081018900",189
"36047077200",52
"36005028100",6
"36081059300",25
"36119004800",4
"36047051601",38
"36059517701",4
"36059519300",3
"36047027600",6
"36119000202",2
"36047025500",170
"36047028300",91
"36005019300",22
"36059411700",11
"36081014000",39
"36005041900",9
"36085027706",1
"36081023500",651
"36081028500",332
"36005020502",10
"36059412000",4
"36005021602",40
"36047115200",1
"36081116300",42
"36047016300",1030
"36119013202",2
"36119002103",2
"36047119200",18
"36061001501",27467
"36059416701",2
"36059519000",1
"36047048000",25
"36081083800",12
"36047060600",5
"36047094600",5
"36061000500",58
"36047098600",4
"36047116400",6
"36081045600",48
"36119002106",1
"36005039902",10
"36047092200",4
"36047113200",5
"36061014402",29627
"36027140801",1
"36047058000",21
"36047022900",599
"36061022302",1403
"36081145900",6
"36005012300",15
"36081022002",86
"36081011900",357
"36005024600",1
"36047023200",12
"36005024700",9
"36085016901",2
"36081030902",661
"36047054900",6315
"36081136700",8
"36047057200",7
"36047003300",4488
"36047055500",6146
"36081017100",2115
"36081019400",377
"36071012200",1
"36061016900",42837
"36047042700",707
"36085017005",1
"36061005600",110260
"36119009000",8
"36047045300",1149
"36061027500",79
"36059408400",1
"36061025900",702
"36047037500",135
"36005023600",8
"36061003400",53791
"36005020400",4
"36087011502",1
"36081051000",14
"36047111600",8
"36061005501",30112
"36061023700",1584
"36047058200",16
"36047012200",54
"36047006400",25
"36059406300",5
"36059407801",1
"36059408700",1
"36047007800",32
"36047036502",21
"36059410700",3
"36005004800",3
"36047015000",7
"36005013200",5
"36047117601",4
"36047038300",50
"36005031000",3
"36005028300",42
"36047050803",144
"36047088400",9
"36047086800",51
"36081058900",21
"36081111300",2
"36047055700",6891
"36061009500",87298
"36081036100",120
"36085023100",1
"36005006500",183
"36047043800",11
"36059411200",8
"36059412700",1
"36047049300",1824
"36059415000",2
"36047040400",2
"36005040501",1
"36081086900",538
"36047103400",8
"36081020500",185
"36081051600",1
"36047096800",6
"36081013700",697
"36061024301",67
"36081117500",12
"36047072000",3
"36081138502",11
"36047067000",12
"36047078000",9
"36047010200",7
"36081094500",26
"36005041100",10
"36047000700",3918
"36061020800",1407
"36081027200",2
"36059304202",1
"36061000700",62397
"36047013600",17
"36119014811",1
"36047006600",30
"36047012902",2563
"36047016500",330
"36119011101",15
"36059406600",3
"36061009000",73294
"36047037100",28
"36081084500",6
"36005031800",2
"36005040100",20
"36047115000",4
"36059404400",6
"36081023600",65
"36111955300",2
"36061004300",68172
"36081145101",2
"36081038301",49
"36047069601",5
"36061022600",1309
"36081077908",8
"36081061602",15
"36085006700",1
"36061018300",39731
"36085018902",2
"36081033401",9
"36047039600",1
"36005021501",14
"36047030300",29
"36081061301",37
"36087012300",1
"36081079900",66
"36059519702",7
"36081048100",110
"36005021302",14
"36059517801",2
"36061013900",77584
"36081155101",3
"36061005000",90335
"36081029100",712
"36047016900",238
"36047047000",3
"36087011303",3
"36103112206",29
"36081129104",2
"36061004700",57534
"36047041800",17
"36047019400",12
"36061015602",5748
"36059406201",2
"36047115800",1
"36081009700",295
"36047013100",2264
"36061028500",84
"36061007200",123334
"36059521000",1
"36119001302",1
"36061004100",50214
"36081142900",6
"36059405302",2
"36061004000",81279
"36081062300",3
"36081116700",2
"36081011200",5
"36081026700",997
"36071014101",1
"36081035700",2050
"36005017701",8
"36047034200",1
"36061016500",51962
"36047091600",3
"36059300100",6
"36047049900",560
"36061007000",68192
"36047021000",6
"36061016400",7274
"36061017401",2270
"36005000200",1
"36119012000",1
"36019100400",1
"36081122702",39
"36061021303",915
"36047085200",1
