"geoid","total"
"36005001900",473
"36047005601",6
"36005007100",1425
"36059411901",1
"36005016600",29
"36081018102",1442
"36047117400",17
"36081054700",22
"36047086400",20
"36047031300",420
"36005021700",404
"36061002601",1
"36081102900",2
"36047021500",1201
"36081035800",4
"36005022701",531
"36047059100",759
"36047048800",52
"36005022101",449
"36081064500",86
"36047105804",24
"36061030700",395
"36005012701",328
"36005035100",36
"36081058000",5
"36047016400",3
"36047047400",1
"36047085400",7
"36061022900",5062
"36119000101",2
"36047114201",30
"36047083600",20
"36081068000",2
"36081030904",206
"36047110600",6
"36081001900",7161
"36081016800",9
"36081052200",1
"36047000100",3272
"36061013500",3
"36061008300",4
"36081095400",2
"36081044800",23
"36081146700",33
"36005039000",15
"36047056300",2098
"36005037300",457
"36081128300",4
"36005033800",114
"36047050801",221
"36047041000",3
"36081043900",366
"36081063500",10
"36005016400",97
"36005032800",69
"36005017901",715
"36081055300",65
"36005006700",687
"36047043500",63
"36081090700",215
"36005031400",19
"36005023301",680
"36119000203",11
"36081028000",5
"36047038600",16
"36047023600",1
"36005026400",107
"36047038500",174
"36047011700",387
"36081004700",707
"36047047200",4
"36081038100",273
"36047097000",6
"36047111000",9
"36047059000",2439
"36061023501",1521
"36047027400",3
"36085000700",2
"36081157101",17
"36047010100",289
"36047029400",9
"36005025400",72
"36061010601",15
"36061020102",3773
"36047061600",19
"36059404901",1
"36047018300",2550
"36047014000",2
"36047026400",1
"36047029800",11
"36047093800",8
"36103123201",1
"36119002403",2
"36005020100",391
"36059411800",1
"36081020800",9105
"36047090800",74
"36081085500",45
"36119010803",1
"36061003602",3
"36047027900",300
"36081085900",14
"36059408500",1
"36081013400",150
"36047042500",381
"36005005100",2619
"36061022800",4592
"36119009200",1
"36047030900",112
"36047026100",694
"36081050201",4
"36005005300",102
"36081012500",3796
"36081043701",181
"36047053700",227
"36081050400",2
"36005008300",587
"36081015500",10022
"36061025500",1852
"36081046400",8
"36059405900",2
"36119001401",35
"36081078800",5
"36047022800",13
"36047014300",653
"36047042100",186
"36081141700",6
"36081006300",10378
"36047044300",208
"36061019800",17234
"36047077400",635
"36047054700",756
"36081032000",23
"36081115700",25
"36047028400",5
"36005022702",406
"36047052000",100
"36061025300",3289
"36061021000",1172
"36061020300",12582
"36047006700",2904
"36119010000",1
"36047049400",68
"36119001403",4
"36059300800",6
"36081143500",2
"36047076000",14
"36005007900",463
"36081077300",722
"36059405100",1
"36081002600",20
"36005002701",120
"36047056100",3759
"36081072900",66
"36061012700",1
"36047044600",6
"36005028600",271
"36103146706",1
"36005039800",10
"36047050400",141
"36061023100",3145
"36047017900",1096
