"geoid","total"
"36047039900",177
"36081079200",27
"36047026900",1230
"36047051400",197
"36119009400",3
"36061008400",1
"36005038800",2
"36061003900",2
"36047045400",7
"36005043000",4
"36081050500",23
"36005022000",677
"36047059200",27
"36005038700",802
"36047036700",146
"36059411600",3
"36005026601",61
"36005032400",33
"36081066701",24
"36061014602",1
"36085021300",1
"36047017200",4
"36047005800",20
"36047029900",269
"36081084900",117
"36081039900",462
"36081026600",3
"36005025300",358
"36005039700",1267
"36061024302",557
"36061027100",3805
"36005041400",18
"36061029700",385
"36059518400",1
"36081081800",14
"36047093600",6
"36005022403",272
"36061023400",1370
"36047002200",45
"36005016300",70
"36047083400",17
"36047021900",1662
"36081001200",21
"36119007000",1
"36081013000",35
"36119011102",1
"36081045800",36
"36081026000",4
"36081018402",4
"36047037900",266
"36005045102",5
"36081003100",983
"36047054500",235
"36061029900",655
"36081044400",56
"36047085600",33
"36081134700",30
"36119001102",2
"36047007200",24
"36005022200",689
"36005035800",43
"36081066501",13
"36005040702",306
"36081108500",8
"36047021300",651
"36081012601",24
"36061003601",1
"36081119300",2
"36047030200",1
"36119010702",2
"36061018900",2
"36047046800",5
"36081042700",194
"36059302300",1
"36005021200",222
"36081051500",70
"36047053300",152
"36047035300",168
"36047043900",191
"36005032300",20
"36047005602",3
"36005009200",723
"36047083800",11
"36081140300",4
"36047052300",2264
"36047064800",2
"36081006502",3131
"36061025700",9269
"36085018701",1
"36047069602",5
"36005009000",157
"36081012602",9
"36047048400",44
"36081026902",964
"36081031700",890
"36119005100",1
"36047016200",11
"36005007200",1511
"36081099704",54
"36081077904",147
"36047075200",5
"36005026500",673
"36005009800",115
"36081014700",1755
"36047086600",36
"36119002300",1
"36119002201",1
"36061012200",1
"36047042900",340
"36081009800",20
"36081014202",304
"36047009800",19
"36081127700",24
"36005031200",31
"36047062000",12
"36005023703",673
"36005024000",327
"36047063800",1
"36047051100",777
"36047007400",87
"36081147100",11
"36005002702",330
"36081103202",3
"36119004600",2
"36047090200",45
"36081100801",1
"36047028000",7
"36103159408",3
"36061020500",7419
"36047031400",13
"36059300400",1
"36047003800",8
"36061002202",1
"36005021100",410
"36005042400",9
"36047047800",30
"36005022500",419
"36005015800",30
"36005022404",90
"36005019700",1014
"36119000401",8
"36059303000",1
"36081014201",47
"36047040800",1
"36047055100",9402
"36081130100",12
"36047087200",26
"36047006500",3168
"36081055500",16
"36061019702",2374
"36047052800",51
"36061023600",1339
"36081001800",40
"36047048900",106
"36061011900",1
"36047087600",29
"36047029000",16
"36081039400",3
"36081009500",271
"36081070900",34
"36047028501",424
"36047068600",7
"36081047200",31
"36047031702",630
"36061017200",3996
"36047096200",8
"36081103201",9
"36081118500",3
"36047002000",13
"36005025600",123
"36005026702",99
"36081080900",231
"36081040900",512
"36061003001",3
"36005039300",325
"36085009700",1
"36081046900",1398
"36005034800",58
"36047054400",6
"36081015400",31
"36005025500",314
"36081049900",98
"36047042200",23
"36005041300",235
"36005002300",428
"36081003700",274
"36059407302",1
"36005038000",69
"36119001402",4
"36061017500",1
"36047067200",7
"36005041500",180
"36047011800",21
"36047016800",1
"36047034800",859
"36047020200",4
"36005035000",16
"36047122000",44
"36005034200",40
"36047061200",5
"36047014800",3
"36047020500",1797
"36005051600",34
"36047031100",293
"36005040900",408
"36005043500",224
"36005039600",22
"36081009400",19
"36047008600",12
"36047095600",32
"36061018000",3953
"36047017400",2
"36047074200",33
"36047070202",23
"36047079200",172
"36047008800",61
"36047062800",17
"36047057400",2
"36047043100",302
"36061023900",644
"36081075702",231
"36119000103",1
"36119001101",2
"36005036000",25
"36081073900",3857
"36005017100",43
"36047005202",1
"36081105900",2
"36081055600",1
"36005041800",24
"36119006700",1
"36081119100",7
"36119011400",1
"36119003800",2
"36081101700",6
"36047097400",52
"36081109300",9
"36081012000",39
"36059408200",1
"36081023000",16
"36061024900",246
"36061019300",1897
"36061019000",5381
"36047044800",6
"36005027900",218
"36081024900",1300
"36047008500",58
"36005003800",7
"36081026400",7
"36005008600",43
"36081018200",23
"36005015100",306
"36085029102",3
"36047099600",10
"36047011600",2
"36059409000",2
"36081038400",1
"36061000900",2
"36081029500",921
"36005036300",250
"36047015900",2796
"36081010800",5
"36081101001",2
"36085027702",16
"36005002000",51
"36047092800",9
"36061026500",2948
"36081027900",1806
"36061022500",3639
"36005045800",12
"36047061004",18
"36081029700",833
"36005001600",101
"36081051800",5
"36047014700",236
"36081018700",142
"36005004100",226
"36005025100",407
"36061012500",1
"36061023502",623
"36005038900",412
"36081150702",4
"36047048100",892
"36081015600",28
"36081056800",36
"36047059401",30
"36005033000",124
"36005036501",186
"36081058200",6
"36081040400",5
"36047036600",23
"36047085800",8
"36061002500",2
"36081058500",35
"36081071305",331
"36061011600",1
"36047070201",1
"36081048300",326
"36005044901",11
"36005002400",25
"36061028300",997
"36005020501",257
"36005042200",21
"36047069000",3
"36081041500",179
"36047059402",24
"36085012804",2
"36081068700",219
"36047042000",26
"36081094201",3
"36081157901",9
"36061030300",1256
"36081025100",1383
"36047031500",1260
"36081053500",77
"36059519802",2
"36081003300",4190
"36059303800",2
"36081027500",1591
"36119002600",8
"36081007900",862
"36047022100",1261
"36047008000",73
"36047005000",5
"36047044100",136
"36047035100",230
"36047019900",3010
"36005009600",435
"36081014100",901
"36047029100",141
"36061016100",2
"36047039800",3
"36047035601",4
"36047120800",38
"36047107000",116
"36047050804",215
"36119010500",2
"36047011400",106
"36047040100",190
"36047009000",11
"36047090600",72
"36047025100",525
"36005037504",451
"36081060100",22
"36047048200",82
"36081005300",2050
"36005018500",760
"36005021002",529
"36081054800",6
"36047023000",5
"36047100400",3
"36081006201",21
"36047056400",2
"36085001700",1
"36047026000",1
"36047111800",4
"36047013500",2292
"36047041300",59
"36081118900",6
"36047030500",2509
"36047024400",7
"36005016900",118
"36081025301",1993
"36005024300",495
"36081087100",12152
"36005018400",92
"36081043702",101
"36047120200",13
"36047011200",24
"36085003300",1
"36119003400",2
"36081028400",6
"36005013000",32
"36047024100",1973
"36047081400",35
"36081114100",6
"36047006900",4948
"36061013400",1
"36081007100",3592
"36047065000",17
"36081099703",9
"36059301600",1
"36047051001",127
"36119013103",1
"36081004401",12
"36047025200",8
"36047034500",150
"36047024700",1800
"36081018000",10
"36047056800",2
"36047055600",10
"36081010600",32
"36047082400",91
"36059302502",1
"36081018300",4279
"36081048900",425
"36047003900",4752
"36005015900",400
"36081016900",526
"36059409900",3
"36047056900",6474
"36005023502",430
"36081014800",42
"36059414700",1
"36081003400",27
"36119009701",1
"36085032300",8
"36081124100",52
"36081048400",24
"36119001504",14
"36047024300",1539
"36047041402",7
"36081121500",30
"36047038200",4
"36085004000",4
"36081056000",2
"36047068000",6
"36061026900",1688
"36081113300",2
"36061030900",1745
"36081013800",70
"36047069200",15
"36081045400",129
"36047051602",109
"36047024800",9
"36047114400",63
"36081069500",105
"36047000501",1793
"36047045000",17
"36103159410",1
"36047023500",874
"36061020600",1743
"36081007500",1025
"36081024000",414
"36047093000",10
"36081017900",2729
"36047016700",862
"36005003100",110
"36061001502",2
"36047028100",420
"36005033500",26
"36061031100",335
"36047042300",772
"36047020400",3
"36081025400",56
"36061024100",3068
"36081037100",26
"36047105801",16
"36119007700",1
"36005016200",59
"36081016600",46
"36081012301",503
"36081071600",390
"36047050300",2095
"36081085300",1978
"36047002300",651
"36047092400",131
"36005005200",65
"36081019600",7
"36059302900",1
"36005001900",499
"36047005601",5
"36005007100",945
"36005016600",23
"36081018102",1399
"36047117400",27
"36081054700",21
"36047086400",32
"36047031300",519
"36085020700",8
"36005021700",266
"36081102900",8
"36047021500",1562
"36005022701",328
"36047059100",800
"36047048800",45
"36005022101",300
"36081064500",75
"36047105804",22
"36061030700",468
"36005012701",196
"36005035100",62
"36081058000",26
"36059980100",1
"36047016400",4
"36047047400",5
"36047085400",13
"36061022900",5051
"36119000101",3
"36047114201",26
"36047083600",63
"36081068000",4
"36081030904",232
"36047110600",8
"36081001900",9113
"36119005702",1
"36081052200",4
"36081016800",6
"36047000100",4845
"36061008300",2
"36119010804",1
"36081044800",22
"36081146700",106
"36005039000",15
"36047056300",3023
"36005037300",280
"36081128300",5
"36005033800",75
"36047050801",300
"36047041000",3
"36081043900",270
"36081063500",6
"36005016400",65
"36005032800",35
"36005017901",382
"36081055300",68
"36005006700",493
"36047043500",73
"36081090700",219
"36005031400",19
"36005023301",411
"36119000203",7
"36081028000",2
"36081114700",1
"36047038600",8
"36047023600",6
"36005026400",57
"36047038500",170
"36047011700",517
"36081004700",606
"36047047200",5
"36081038100",250
"36047097000",11
"36047111000",6
"36047059000",1681
"36061023501",1408
"36047027400",1
"36085000700",6
"36081157101",8
"36047010100",471
"36047029400",30
"36005025400",48
"36061010601",11
"36061020102",4650
"36047061600",16
"36047018300",3305
"36047014000",3
"36047026400",3
"36047029800",17
"36047093800",24
"36103123201",2
"36119002403",5
"36005020100",255
"36081020800",10119
"36047090800",56
"36081085500",46
"36085002002",1
"36119010803",1
