"geoid","total"
"36085027702",1
"36119013102",2
"36005002000",3
"36047092800",1
"36061026500",98
"36081027900",6
"36061022500",81
"36005045800",3
"36047061004",17
"36081029700",26
"36081051800",1
"36005001600",11
"36047014700",65
"36081018700",37
"36059411302",9
"36005004100",9
"36061012100",2836
"36103112212",1
"36061012500",4552
"36005025100",10
"36061023502",20
"36059301300",2
"36005038900",37
"36081055800",4
"36079011000",1
"36081150702",8
"36047048100",214
"36081015600",2
"36081056800",7
"36047059401",21
"36005033000",29
"36005036501",1
"36081058200",4
"36081040400",8
"36047036600",13
"36047085800",4
"36061002500",37
"36061011600",930
"36081058500",10
"36081071305",41
"36047070201",15
"36081048300",9
"36005044901",4
"36005002400",1
"36061028300",19
"36119003700",3
"36005020501",7
"36005042200",4
"36059415102",1
"36047069000",7
"36081041500",9
"36047059402",11
"36081068700",12
"36047042000",5
"36081094201",2
"36081157901",7
"36061030300",23
"36047031500",243
"36081025100",23
"36081053500",35
"36059519802",1
"36081003300",183
"36119012700",1
"36059303800",14
"36081027500",4
"36119002600",5
"36081007900",22
"36047022100",177
"36047008000",20
"36047005000",17
"36047044100",65
"36047035100",37
"36047019900",330
"36005009600",10
"36047029100",87
"36081014100",29
"36061016100",1117
"36047039800",7
"36047035601",4
"36061014500",2736
"36047120800",21
"36047107000",5
"36047050804",82
"36059405600",1
"36103147200",1
"36119010500",2
"36047011400",63
"36047040100",41
"36047009000",9
"36047090600",9
"36085013203",2
"36047025100",64
"36005037504",7
"36119010100",7
"36081060100",3
"36047048200",13
"36081005300",76
"36005018500",2
"36119007800",1
"36005021002",5
"36081054800",3
"36047023000",4
"36061015700",1659
"36047100400",1
"36081006201",3
"36005044800",1
"36085020801",1
"36119009703",19
"36047056400",5
"36085001700",1
"36047026000",8
"36059415202",1
"36047111800",18
"36047013500",245
"36047041300",31
"36081118900",2
"36047030500",315
"36047024400",1
"36081025301",31
"36005024300",4
"36081087100",82
"36005018400",5
"36081043702",7
"36047120200",15
"36047011200",3
"36085003300",1
"36087012800",2
"36119003400",1
"36081028400",2
"36047024100",216
"36047081400",13
"36081114100",1
"36061013400",1858
"36047006900",464
"36081007100",83
"36047065000",6
"36081099703",16
"36059301600",15
"36047051001",28
"36071014900",1
"36081004401",16
"36047025200",8
"36047024700",92
"36047034500",23
"36081018000",3
"36047056800",5
"36047055600",10
"36081010600",4
"36047082400",20
"36059519601",1
"36059302502",14
"36081018300",57
"36081048900",6
"36061014801",718
"36071013800",1
"36047003900",290
"36005015900",5
"36059416600",1
"36081016900",71
"36059409900",7
"36047056900",356
"36119009500",4
"36005023502",5
"36081014800",1
"36059414700",1
"36059409700",1
"36081003400",13
"36119009701",1
"36085032300",1
"36081124100",8
"36061011700",1250
"36081048400",2
"36061008601",470
"36119001504",8
"36047024300",149
"36047041402",34
"36081121500",8
"36047038200",5
"36081056000",1
"36085004000",2
"36087013402",6
"36047068000",2
"36061026900",90
"36081113300",2
"36061030900",21
"36081013800",7
"36081119500",2
"36047069200",23
"36081045400",2
"36061014700",614
"36047051602",9
"36059415600",1
"36047114400",15
"36081069500",17
"36085005900",1
"36047000501",288
"36047045000",5
"36047023500",136
"36081007500",53
"36061020600",66
"36081024000",8
"36047093000",5
"36081017900",146
"36047063600",1
"36047016700",237
"36005003100",1
"36061001502",2520
"36119005400",6
"36047028100",88
"36119008700",1
"36119011000",8
"36005033500",113
"36085018702",1
"36061031100",13
"36047042300",124
"36047020400",13
"36081025400",3
"36061024100",62
"36081037100",4
"36047105801",15
"36103158011",1
"36119007700",14
"36005016200",3
"36081016600",6
"36081012301",61
"36081071600",11338
"36047050300",274
"36081085300",12
"36047002300",67
"36047092400",18
"36005005200",12
"36081019600",2
"36059406702",2
"36061011500",2169
"36059302900",1
"36005001900",39
"36047005601",13
"36005007100",7
"36059411901",3
"36005016600",2
"36047117400",5
"36081054700",11
"36081018102",26
"36047086400",15
"36047031300",130
"36119008401",4
"36005021700",3
"36061002601",714
"36081102900",1
"36047021500",252
"36085027900",2
"36081035800",5
"36005022701",1
"36059303302",7
"36047059100",181
"36047048800",24
"36005022101",1
"36081064500",8
"36047105804",30
"36061030700",25
"36005012701",3
"36005035100",200
"36081058000",1
"36059980100",4
"36047016400",3
"36047047400",3
"36047085400",5
"36061022900",86
"36047114201",1
"36119011500",5
"36047083600",5
"36081068000",3
"36081030904",16
"36059520001",3
"36047110600",1
"36081001900",902
"36081052200",2
"36081016800",3
"36047000100",492
"36059412200",2
"36061013500",2184
"36061008300",5999
"36085011402",2
"36059414202",1
"36081095400",1
"36081044800",1
"36081146700",12
"36047056300",455
"36005037300",2
"36059517500",2
"36005033800",1
"36047050801",22
"36047041000",4
"36081043900",7
"36081063500",3
"36005016400",2
"36103123202",1
"36005032800",2
"36005017901",10
"36081055300",31
"36005006700",4
"36047043500",37
"36081090700",13
"36005031400",1
"36005023301",3
"36119000203",1
"36081028000",1
"36047038600",7
"36047023600",4
"36005026400",17
"36047038500",49
"36047011700",133
"36081004700",30
"36047047200",4
"36081038100",3
"36047097000",3
"36047111000",3
"36103110101",2
"36047059000",3
"36061023501",65
"36047027400",3
"36085000700",3
"36081157101",8
"36047010100",77
"36119008100",5
"36047029400",4
"36005025400",1
"36061010601",1045
"36061020102",110
"36047061600",6
"36059404901",18
"36085017007",1
"36047018300",386
"36047014000",9
"36047026400",3
"36047029800",6
"36047093800",5
"36119002403",7
"36005020100",2
"36059411800",2
"36081020800",32
"36047090800",19
"36081085500",9
"36085002002",3
"36119010803",1
"36061003602",2050
"36047027900",100
"36081085900",5
"36059408500",1
"36081013400",21
"36047042500",162
"36005005100",47
"36061022800",76
"36119009200",4
"36047030900",16
"36047026100",204
"36081050201",3
"36085015601",2
"36005005300",3
"36081012500",55
"36081043701",7
"36047053700",40
"36081050400",4
"36085002001",1
"36081015500",64
"36061025500",150
"36081046400",3
"36119001401",12
"36103201100",1
"36081078800",2
"36047022800",16
"36047014300",154
"36047042100",80
"36081141700",6
"36059414800",1
"36081006300",126
"36047044300",97
"36061019800",97
"36047077400",30
"36047054700",244
"36119000701",1
"36081032000",11
"36081115700",7
"36047028400",3
"36005022702",1
"36047052000",33
"36061025300",37
"36061021000",30
"36085014606",1
"36061020300",235
"36047006700",308
"36119010000",4
"36047049400",43
"36059300800",7
"36119001403",1
"36047076000",5
"36103147100",1
"36005007900",10
"36081077300",6
"36059405100",2
"36059410500",3
"36081002600",7
"36005002701",3
"36047056100",461
"36081072900",8
"36061012700",1424
"36047044600",2
"36085014700",1
"36059406001",3
"36005028600",15
"36059518201",3
"36103146706",2
"36005039800",1
"36047050400",87
"36061023100",83
"36047017900",132
"36059413600",1
"36081069701",22
"36059302400",3
"36047031701",143
"36081052400",3
"36047070600",4
"36047037402",8
"36047056600",3
"36005023200",2
"36047017600",3
"36047060000",10
"36047088000",18
"36005023302",6
"36047080000",85
"36047076400",30
"36085018100",1
"36059302200",5
"36047012901",426
"36005021502",3
"36047008400",53
"36081055400",6
"36081036500",3
"36047064600",7
"36081085700",5
"36061013000",3241
"36047065400",1
"36005018900",84
"36047010600",6
"36047039000",6
"36119011800",3
"36119006801",6
"36081028700",11
"36081003600",3
"36081069400",2
"36103146203",1
"36047009400",3
"36059415300",1
"36061021800",260
"36081027100",5
"36085000300",1
"36059303202",2
"36081144700",4
"36081162100",6
"36085004700",5
"36085002900",2
"36081077905",5
"36119012304",1
"36081017600",1
"36005042902",5
"36047074600",13
"36081010701",17
"36081049200",1
"36047112000",4
"36061009600",5662
"36005037800",1
"36047003700",296
"36047150200",75
"36005023100",2
"36081010100",19
"36081150701",1
"36047101200",1
"36005029500",50
"36059405800",3
"36047062200",17
"36047002100",2646
"36085010500",2
"36061006500",4248
"36061000600",468
"36081014900",40
"36047101400",6
"36061004900",7241
"36061011000",1499
"36059404902",5
"36061007700",4025
"36061005700",2982
"36047113400",6
"36081028800",4
"36081000700",509
"36081077500",18
"36047052700",263
"36081013200",5
"36061000202",295
"36005027600",4
"36047078200",3
"36081045900",1
"36047029700",140
"36081088400",15
"36005029301",6
"36081056100",2
"36005044400",2
"36005024400",1
"36061008000",2966
"36061007400",4584
"36081008600",10
"36061031704",1872
"36047061003",3
"36047046000",26
"36081066300",15
"36061011201",3921
"36061029500",44
"36081057900",1
"36047057900",245
"36047029200",6
"36047072200",9
"36061003200",2527
"36119005200",8
"36061015801",870
"36081061601",1
"36047012100",273
"36085006400",3
"36047053500",38
"36081010200",1
"36061003002",949
"36081026100",22
"36061026300",59
"36005016700",2
"36081126500",2
"36059517200",3
"36081045500",25
"36081021900",11
"36061018700",594
"36061003800",3327
"36081157902",1
"36061019200",22
"36081042400",1
"36119001503",9
"36119006802",7
"36005014500",3
"36005021001",9
"36081062100",5
"36085015100",2
"36005039500",4
"36061002900",1018
"36119004000",1
"36081115100",3
"36005046202",10
"36081011700",56
"36059404700",4
"36081053900",35
"36081057700",7
"36047121000",6
"36059416500",1
"36005026900",7
"36005015700",4
"36047079601",49
"36005021601",3
"36047072800",6
"36081077906",21
"36005027401",5
"36059416801",2
"36047047700",379
"36081014300",46
"36047068200",10
"36005038100",3
"36047084000",2
"36119012900",1
"36061018600",26
"36047026300",32
"36047040200",13
"36047088200",30
"36081059800",1
"36047092000",7
"36061031900",83
"36081005100",31
"36081004300",19
"36061016800",371
"36081069300",24
"36047024200",4
"36081001600",6
"36081055900",10
"36047042400",7
"36081138501",11
"36047056200",2
"36119014901",1
"36081098700",5
"36081000100",831
"36047007000",3
"36047024600",4
"36061002201",704
"36047090000",16
"36081063900",7
"36081061200",6
"36059414600",1
"36081112300",18
"36119007401",1
"36047009600",10
"36119008800",3
"36005003700",2
"36047032100",93
"36005040701",1
"36061007300",4339
"36047020800",4
"36061018100",429
"36005031600",6
"36047003600",13
"36061009800",2548
"36119011300",22
"36047035602",6
"36059412400",5
"36047064200",10
"36061024200",52
"36047019300",272
"36061017402",27
"36047077600",9
"36103158511",1
"36047057600",1
"36005044200",5
"36059300700",41
"36047055400",11
"36047102400",7
"36005020000",10
"36047025000",2
"36103124602",3
"36085005000",2
"36047017100",99
"36119010701",3
"36061006700",3800
"36047028700",127
"36061021200",81
"36081037600",5
"36081055200",8
"36081048500",11
"36061010100",5799
"36061006200",941
"36081118100",2
"36119005901",1
"36047039100",158
"36061000800",433
"36047049100",146
"36085012500",1
"36119002402",3
"36047003000",7
"36047015500",222
"36047076200",9
"36081015300",34
"36081012800",1
"36081011800",3
"36047116800",1
"36005007300",1
"36005026100",11
"36081092900",5
"36005030100",4
"36081103900",12
"36005016500",3
"36047029500",144
"36081049600",1
"36061029100",10
"36081009900",13
"36047031900",38
"36081009600",1
"36081097300",7
"36081080302",15
"36047072400",4
"36081104700",9
"36081005400",13
"36047054300",416
"36047074000",4
"36047086000",7
"36061002000",45
"36081036300",3
"36081011400",2
"36085017300",1
"36081005800",12
"36047038900",141
"36061009100",3396
"36103135209",4
"36081152902",7
"36081037700",1
"36047065800",3
"36047117602",6
"36059518203",5
"36047099000",5
"36081066100",8
"36047018600",5
"36061018500",300
"36047025600",10
"36081028100",27
"36047016100",423
"36081010000",2
"36081052100",12
"36081079000",5
"36119009900",7
"36005007800",1
"36047028600",3
"36005033700",12
"36059302600",2
"36061021400",54
"36061015500",1037
"36059414900",1
"36047053000",20
"36047110400",32
"36047058800",8
"36005007400",1
"36081003200",2
"36081046800",3
"36059415401",1
"36061019701",110
"36059301200",2
"36081022001",15
"36047049500",250
"36059518900",11
"36047114600",1
"36005032600",1
"36047063200",4
"36047017000",15
"36081140901",2
"36081084601",4
"36047066600",1
"36081045700",5
"36047003400",43
"36061013200",1033
"36061006300",3643
"36061021703",51
"36047073800",5
"36059406002",1
"36047032300",62
"36081047900",9
"36081084000",9
"36081028300",28
"36081076902",12
"36061010602",804
"36005026300",4
"36119001502",3
"36005006000",2
"36005042000",8
"36005020200",7
"36047019500",296
"36047015200",58
"36061024700",66
"36047056000",12
"36081015802",5
"36081071304",41
"36119005500",9
"36047030400",7
"36047013000",30
"36047121400",12
"36047006200",21
"36061017000",63
