event_id,start_dt,event_desc,league_id,status_id,description,mma_event_id,event_id_1,match_number,title,fighter_1_id,fighter_2_id,fighter_1_weight,fighter_2_weight,winner_id,result,decision_round,decision_seconds,modified_from,modified_by,modified_dt,decision_method,weight_class,sport_id,scheduled_rounds,round_length,fighter1_name,fighter2_name
400254102,16-Jan-06,UFC: Fight Night 3,3321,10504,Final,376,376,5,,2335876,2354048,235,260,2354048,Won,3,300,WTS-SA01X,davisan,8-May-10,Unanimous Decision,Heavyweight,MMA,3,5:00,Assuerio Silva,Tim Sylvia
400254102,16-Jan-06,UFC: Fight Night 3,3321,10504,Final,376,376,6,,2335806,2354121,170,170,2354121,Won,1,11,WTS-SA06X,Mendozab,13-Feb-11,TKO,Welterweight,MMA,3,5:00,Jonathan Goulet,Duane Ludwig
400254102,16-Jan-06,UFC: Fight Night 3,3321,10504,Final,376,376,7,,2354221,2354104,170,170,2354104,Won,1,67,WTS-SA01X,davisan,28-Mar-11,Submission (Guillotine),Welterweight,MMA,3,5:00,Drew Fickett,Josh Burkman
400254102,16-Jan-06,UFC: Fight Night 3,3321,10504,Final,376,376,8,,2447638,2335822,170,170,2447638,Won,3,77,WTS-SA01X,davisan,28-Mar-11,Submission,Welterweight,MMA,3,5:00,Jason Von Flue,Alex Karalexis
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,1,UFC Light Heavyweight Title,2335464,2335338,205,205,2335464,Won,2,88,WTS-DG02E,goulder,15-May-09,KO,Light Heavyweight,MMA,5,5:00,Chuck Liddell,Randy Couture
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,2,,2335301,2354047,240,232,2354047,Won,1,250,WTS-DG01,goulder,4-Jun-09,TKO,Heavyweight,MMA,3,5:00,Frank Mir,Marcio Cruz
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,3,,2335469,2354536,205,205,2335469,Won,3,300,WTS-DG02E,goulder,28-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Keith Jardine,Mike Whitehead
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,4,,2335652,2335729,225,235,2335652,Won,1,85,WTS-DG02E,goulder,16-Jul-09,KO,Heavyweight,MMA,3,5:00,Brandon Vera,Justin Eilers
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,5,,2354532,2335476,205,205,2335476,Won,1,141,WTS-DG02E,goulder,18-Jul-09,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,Mike Van Arsdale,Renato Sobral
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,6,,2335698,2335709,170,170,2335698,Won,3,300,WTS-DG01E,goulder,17-Jan-10,Unanimous Decision,Welterweight,MMA,3,5:00,Joe Riggs,Nick Diaz
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,7,,2354075,2335785,185,185,2335785,Won,3,300,WTS-SA03X,Mendozab,11-Feb-11,Unanimous Decision,Middleweight,MMA,3,5:00,Elvis Sinosic,Alessio Sakara
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,8,,2335877,2431330,230,265,2431330,Won,2,147,WTS-SA01X,davisan,28-Mar-11,TKO,Heavyweight,MMA,3,5:00,Gilbert Aldana,Paul Buentello
400254090,4-Feb-06,UFC 57: Liddell vs. Couture 3,3321,10504,Final,170,170,9,,2500527,2412446,240,260,2412446,Won,1,275,WTS-SA01X,davisan,28-Mar-11,Submission (North-South Choke),Heavyweight,MMA,3,5:00,Branden Lee Hinkle,Jeff Monson
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,1,UFC Middleweight Championship,2335498,2335867,185,185,2335498,Won,5,300,WTS-DG03E,goulder,28-May-09,Unanimous Decision,Middleweight,MMA,5,5:00,Rich Franklin,David Loiseau
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,2,,2335659,2335629,169,170,2335659,Won,3,300,WTS-DG01,goulder,4-Jun-09,Split Decision,Welterweight,MMA,3,5:00,Georges St-Pierre,BJ Penn
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,3,,2335819,2354195,170,170,2335819,Won,1,129,WTS-DG03E,goulder,11-Jun-09,Submission (Guillotine),Welterweight,MMA,3,5:00,Mike Swick,Steve Vigneault
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,4,,2354128,2335716,155,155,2354128,Won,3,300,WTS-DG03E,goulder,11-Jun-09,Split Decision,Lightweight,MMA,3,5:00,Sam Stout,Spencer Fisher
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,5,,2335475,2335496,185,185,2335475,Won,3,300,WTS-DG02E,goulder,17-Jul-09,Unanimous Decision,Middleweight,MMA,3,5:00,Nate Marquardt,Joe Doerksen
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,6,,2501722,2335706,155,155,2501722,Won,2,112,WTS-SA02X,davisan,17-Jan-11,Submission (Triangle Armbar) ,Lightweight,MMA,3,5:00,Mark Hominick,Yves Edwards
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,7,,2335604,2431279,205,205,2335604,Won,1,114,WTS-SA01X,davisan,28-Mar-11,Submission (Kimura) ,Light Heavyweight,MMA,3,5:00,Jason Lambert,Rob MacDonald
400254052,4-Mar-06,UFC 58: USA vs. Canada,3321,10504,Final,321,321,8,,2516128,2502140,216,230,2516128,Won,3,119,WTS-SA01X,davisan,28-Mar-11,TKO,Heavyweight,MMA,3,5:00,Tom Murphy,Icho Larenas
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,1,,2335465,2335605,205,205,2335465,Won,3,300,WTS-DG02E,GOULDER,5-May-09,Split Decision,Light Heavyweight,MMA,3,5:00,Rashad Evans,Sam Hoger
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,2,,2335469,2335525,205,205,2335525,Won,3,300,WTS-DG02E,goulder,5-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Keith Jardine,Stephan Bonnar
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,3,,2335665,2354104,170,170,2335665,Won,2,297,WTS-DG02E,goulder,6-Jun-09,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Jon Fitch,Josh Burkman
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,4,,2335672,2335691,155,155,2335691,Won,3,300,WTS-DG03E,garciar3,17-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Joe Stevenson,Josh Neer
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,5,,2335803,2335513,185,185,2335513,Won,3,300,WTS-DG02E,goulder,16-Jul-09,Unanimous Decision,Middleweight,MMA,3,5:00,Luigi Fioravanti,Chris Leben
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,6,,2335664,2354056,170,170,2335664,Won,1,209,WTS-DG01E,cilibers,7-Oct-09,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Josh Koscheck,Ansar Chalangov
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,7,,2335796,2431359,185,185,2335796,Won,3,300,WTS-SA01X,landrigm,16-Feb-10,Unanimous Decision,Middleweight,MMA,3,5:00,Chael Sonnen,Trevor Prangley
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,8,,2335799,2447638,170,170,2335799,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Luke Cummo,Jason Von Flue
400254010,6-Apr-06,UFC: Fight Night 4,3321,10504,Final,223,223,9,,2354046,2335606,240,230,2354046,Won,3,217,WTS-SA01X,davisan,28-Mar-11,Submission (Armbar),Heavyweight,MMA,3,5:00,Dan Christison,Brad Imes
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,1,,2335678,2335709,170,170,2335678,Won,3,300,WTS-DG02E,oneilb,19-May-09,Unanimous Decision,Welterweight,MMA,3,5:00,Sean Sherk,Nick Diaz
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,2,,2354055,2335660,170,170,2335660,Won,1,174,WTS-DG02E,garciar3,4-Jun-09,TKO,Welterweight,MMA,3,5:00,Derrick Noble,Thiago Alves
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,3,,2335522,2335472,205,205,2335472,Won,3,300,WTS-DG02E,garciar3,6-Jun-09,Split Decision,Light Heavyweight,MMA,3,5:00,Forrest Griffin,Tito Ortiz
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,4,,2431344,2497962,185,185,2497962,Won,1,188,WTS-DG01,goulder,17-Dec-09,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Scott Smith,David Terrell
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,5,UFC Heavyweight Championship,2354269,2354048,240,260,2354048,Won,1,163,WTS-SA01X,davisan,8-May-10,TKO,Heavyweight,MMA,5,5:00,Andrei Arlovski,Tim Sylvia
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,6,,2335830,2501370,185,185,2335830,Won,1,194,WTS-SA01X,davisan,28-Mar-11,Submission (Triangle Choke),Middleweight,MMA,3,5:00,Evan Tanner,Justin Levens
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,7,,2335701,2486958,170,170,2335701,Won,1,284,WTS-SA01X,davisan,28-Mar-11,Submission (Punches),Welterweight,MMA,3,5:00,Karo Parisyan,Nick Thompson
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,8,,2354047,2412446,240,260,2412446,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Split Decision,Heavyweight,MMA,3,5;00,Marcio Cruz,Jeff Monson
400253995,15-Apr-06,UFC 59: Reality Check,3321,10504,Final,275,275,9,,2335604,2431250,205,205,2335604,Won,2,157,WTS-SA01X,davisan,28-Mar-11,TKO,Light Heavyweight,MMA,3,5:00,Jason Lambert,Terry Martin
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,1,,2335697,2335661,170,176,2335661,Won,1,279,WTS-DG02E,oneilb,19-May-09,TKO,Catchweight,MMA,3,5:00,Royce Gracie,Matt Hughes
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,2,,2335796,2335477,185,185,2335477,Won,2,77,WTS-DG01,goulder,20-May-09,Submission (Armbar),Middleweight,MMA,3,5:00,Chael Sonnen,Jeremy Horn
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,3,,2335819,2335698,185,185,2335819,Won,1,139,WTS-DG03E,goulder,11-Jun-09,Submission (Guillotine),Middleweight,MMA,3,5:00,Mike Swick,Joe Riggs
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,4,,2354218,2335716,155,155,2335716,Won,2,103,WTS-DG03E,goulder,11-Jun-09,KO (Knee),Lightweight,MMA,3,5:00,Matt Wiman,Spencer Fisher
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,5,,2335671,2354054,170,170,2335671,Won,3,300,WTS-DG02E,garciar3,17-Jun-09,Unanimous Decision,Welterweight,MMA,3,5:00,Diego Sanchez,John Alessio
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,6,,2335800,2354540,155,155,2335800,Won,1,97,WTS-DG03E,garciar3,30-Jun-09,KO,Lightweight,MMA,3,5:00,Melvin Guillard,Rick Davis
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,7,,2335652,2335876,225,235,2335652,Won,1,159,WTS-DG02E,goulder,16-Jul-09,Submission (Guillotine),Heavyweight,MMA,3,5:00,Brandon Vera,Assuerio Silva
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,8,,2354239,2431261,252,257,2354239,Won,2,24,WTS-DG02E,goulder,16-Jul-09,TKO,Heavyweight,MMA,3,5:00,Gabriel Gonzaga,Fabiano Scherner
400253940,27-May-06,UFC 60: Hughes vs. Gracie,3321,10504,Final,264,264,9,,2335829,2335785,185,185,2335829,Won,1,140,WTS-SA03X,Mendozab,11-Feb-11,Submission (Triangle Choke),Middleweight,MMA,3,5:00,Dean Lister,Alessio Sakara
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,1,,2335602,2354076,185,185,2335602,Won,2,254,WTS-DG02E,garciar3,5-Jun-09,TKO,Middleweight,MMA,3,5:00,Michael Bisping,Josh Haynes
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,2,,2335675,2354128,155,155,2335675,Won,1,106,WTS-DG02E,garciar3,6-Jun-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Kenny Florian,Sam Stout
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,3,,2335737,2335754,185,185,2335737,Won,3,300,WTS-DG03E,garciar3,11-Jun-09,Unanimous Decision,Middleweight,MMA,3,5:00,Kendall Grove,Ed Herman
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,4,,2335469,2335487,205,205,2335469,Won,3,300,WTS-DG02E,goulder,28-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Keith Jardine,Wilson Gouveia
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,5,,2335527,2431263,205,205,2335527,Won,1,287,WTS-DG02E,goulder,16-Jul-09,TKO,Light Heavyweight,MMA,3,5:00,Matt Hamill,Jesse Forbes
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,6,,2354078,2335831,185,185,2335831,Won,1,44,WTS-SA01X,davisan,28-Mar-11,Submission (Triangle Choke),Middleweight,MMA,3,5:00,Ross Pointon,Rory Singer
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,7,,2335832,2556806,185,185,2335832,Won,1,176,WTS-SA01X,davisan,28-Mar-11,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Kalib Starnes,Danny Abbadi
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,8,,2488461,2335803,170,170,2335803,Won,1,255,WTS-SA01X,davisan,28-Mar-11,KO,Welterweight,MMA,3,5:00,Solomon Hutcherson,Luigi Fioravanti
400253907,24-Jun-06,The Ultimate Fighter 3 Finale,3321,10504,Final,370,370,9,,2354080,2431308,205,205,2354080,Won,1,190,WTS-SA01X,davisan,28-Mar-11,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,Mike Nickels,Wes Combs
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,1,,2335447,2335513,185,185,2335447,Won,1,49,WTS-DG01E,garciar3,17-Apr-09,KO,Middleweight,MMA,3,5:00,Anderson Silva,Chris Leben
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,2,,2335465,2335525,205,205,2335465,Won,3,300,WTS-DG02E,GOULDER,5-May-09,Majority Decision,Light Heavyweight,MMA,3,5:00,Rashad Evans,Stephan Bonnar
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,3,,2335665,2335660,170,170,2335665,Won,2,277,WTS-DG02E,garciar3,4-Jun-09,TKO,Welterweight,MMA,3,5:00,Jon Fitch,Thiago Alves
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,4,,2335664,2431253,170,170,2335664,Won,3,300,WTS-DG02E,goulder,16-Jul-09,Unanimous Decision,Welterweight,MMA,3,5:00,Josh Koscheck,Dave Menne
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,5,,2335790,2501370,185,185,2335790,Won,1,133,WTS-SA03X,grigelad,26-Mar-10,KO,Middleweight,MMA,3,5:00,Jorge Santiago,Justin Levens
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,6,,2335604,2500527,205,205,2335604,Won,1,300,WTS-SA02X,davisan,17-Jan-11,TKO,Light Heavyweight,MMA,3,5:00,Jason Lambert,Branden Lee Hinkle
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,7,,2335806,2335799,170,170,2335806,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Jonathan Goulet,Luke Cummo
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,8,,2431279,2556808,205,205,2431279,Won,1,241,WTS-SA01X,davisan,28-Mar-11,Submission (Armbar),Light Heavyweight,MMA,3,5:00,Rob MacDonald,Kris Rotharmel
400253904,28-Jun-06,UFC: Fight Night 5,3321,10504,Final,103,103,9,,2501722,2410613,155,155,2501722,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Lightweight,MMA,3,5:00,Mark Hominick,Jorge Gurgel
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,1,,2335301,2354046,240,270,2335301,Won,3,300,WTS-DG01,goulder,4-Jun-09,Unanimous Decision,Heavyweight,MMA,3,5:00,Frank Mir,Dan Christison
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,2,,2335655,2335877,240,250,2335655,Won,1,253,WTS-DG02E,goulder,5-Jun-09,TKO,Heavyweight,MMA,3,5:00,Cheick Kongo,Gilbert Aldana
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,3,,2335812,2354221,155,170,2354221,Won,3,80,WTS-DG03E,garciar3,11-Jun-09,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Kurt Pellegrino,Drew Fickett
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,4,,2335672,2335706,155,155,2335672,Won,2,300,WTS-DG03E,garciar3,17-Jun-09,TKO (Doctor Stoppage),Lightweight,MMA,3,5:00,Joe Stevenson,Yves Edwards
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,5,,2335653,2335472,205,205,2335472,Won,1,78,WTS-DG02E,goulder,18-Jun-09,TKO,Light Heavyweight,MMA,3,5:00,Ken Shamrock,Tito Ortiz
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,6,,2335691,2354104,170,170,2354104,Won,3,300,WTS-DG02E,goulder,28-Jun-09,Unanimous Decision,Welterweight,MMA,3,5:00,Josh Neer,Josh Burkman
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,7,,2335708,2354545,155,155,2335708,Won,3,47,WTS-DG02E,garciar3,2-Jul-09,Submission (Triangle Choke),Lightweight,MMA,3,5:00,Hermes Franca,Joe Jordan
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,8,UFC Heavyweight Championship,2354269,2354048,240,260,2354048,Won,5,300,WTS-SA01X,davisan,8-May-10,Unanimous Decision,Heavyweight,MMA,5,5:00,Andrei Arlovski,Tim Sylvia
400253893,8-Jul-06,UFC 61: Bitter Rivals,3321,10504,Final,364,364,9,,2500118,2412446,205,205,2412446,Won,1,162,WTS-SA01X,Mendozab,2-Mar-11,TKO,Light Heavyweight,MMA,3,5:00,Anthony Perosh,Jeff Monson
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,1,,2335648,2354271,240,220,2335648,Won,2,52,WTS-DG02E,goulder,13-Jun-09,TKO,Heavyweight,MMA,3,5:00,Jake O'Brien,Kristof Midoux
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,2,,2335671,2335701,170,170,2335671,Won,3,300,WTS-DG02E,garciar3,17-Jun-09,Unanimous Decision,Welterweight,MMA,3,5:00,Diego Sanchez,Karo Parisyan
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,3,,2335790,2335513,185,185,2335513,Won,2,35,WTS-DG02E,goulder,16-Jul-09,KO,Middleweight,MMA,3,5:00,Jorge Santiago,Chris Leben
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,4,,2335664,2335806,170,170,2335664,Won,1,250,WTS-DG02E,goulder,16-Jul-09,Submission (Punches),Welterweight,MMA,3,5:00,Josh Koscheck,Jonathan Goulet
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,5,,2335491,2354204,170,170,2335491,Won,1,179,WTS-DG02E,goulder,17-Jul-09,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Martin Kampmann,Crafton Wallace
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,6,,2553270,2335829,185,185,2335829,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Middleweight,MMA,3,5:00,Yuki Sasaki,Dean Lister
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,7,,2335698,2447638,170,170,2335698,Won,1,121,WTS-SA01X,davisan,28-Mar-11,Submission (Triangle Choke),Welterweight,MMA,3,5:00,Joe Riggs,Jason Von Flue
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,8,,2354208,2335817,170,170,2354208,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Forrest Petz,Sammy Morgan
400253844,17-Aug-06,UFC Fight Night 6,3321,10504,Final,619,619,9,,2486936,2556802,170,170,2556802,Won,1,157,WTS-SA01X,davisan,28-Mar-11,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Pat Healy,Anthony Torres
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,1,UFC Light Heavyweight Title,2335464,2335476,205,205,2335464,Won,1,95,WTS-DG02E,garciar3,18-Apr-09,TKO,Light Heavyweight,MMA,5,5:00,Chuck Liddell,Renato Sobral
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,2,,2335695,2335486,185,185,2335695,Won,3,300,WTS-DG01,goulder,20-May-09,Unanimous Decision,Middleweight,MMA,3,5:00,Yushin Okami,Alan Belcher
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,3,,2335522,2335525,205,205,2335522,Won,3,300,WTS-DG02E,goulder,5-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Forrest Griffin,Stephan Bonnar
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,4,,2335655,2335750,240,234,2335655,Won,1,171,WTS-DG02E,goulder,5-Jun-09,KO,Heavyweight,MMA,3,5:00,Cheick Kongo,Christian Wellisch
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,5,,2335691,2335709,155,155,2335709,Won,3,102,WTS-DG02E,goulder,28-Jun-09,Submission (Kimura) ,Lightweight,MMA,3,5:00,Josh Neer,Nick Diaz
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,6,,2335708,2354544,155,155,2335708,Won,3,211,WTS-DG02E,garciar3,2-Jul-09,Submission (Armbar),Lightweight,MMA,3,5:00,Hermes Franca,Jamie Varner
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,7,,2335650,2431279,205,205,2335650,Won,1,146,WTS-DG02E,garciar3,16-Jul-09,Submission (Arm Triangle),Light Heavyweight,MMA,3,5:00,Eric Schafer,Rob MacDonald
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,8,,2335487,2431308,205,205,2335487,Won,1,203,WTS-DG02E,goulder,17-Jul-09,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,Wilson Gouveia,Wes Combs
400253830,26-Aug-06,UFC 62: Liddell vs. Sobral,3321,10504,Final,128,128,9,,2335627,2556807,205,205,2335627,Won,1,152,WTS-SA01X,davisan,28-Mar-11,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,David Heath,Cory Walmsley
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,1,,2335800,2354539,155,155,2335800,Won,2,61,WTS-DG02E,GOULDER,5-May-09,KO,Lightweight,MMA,3,5:00,Melvin Guillard,Gabe Ruediger
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,2,UFC Welterweight Championship,2335629,2335661,170,170,2335661,Won,3,233,WTS-DG02E,oneilb,19-May-09,TKO,Welterweight,MMA,5,5:00,BJ Penn,Matt Hughes
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,3,,2335885,2335676,155,155,2335676,Won,1,48,WTS-DG02E,garciar3,6-Jun-09,KO,Lightweight,MMA,3,5:00,Jens Pulver,Joe Lauzon
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,4,,2335819,2335867,185,185,2335819,Won,3,300,WTS-DG03E,goulder,11-Jun-09,Unanimous Decision,Middleweight,MMA,3,5:00,Mike Swick,David Loiseau
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,5,,2335677,2354368,155,155,2335677,Won,1,110,WTS-DG02E,garciar3,21-Jun-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Tyson Griffin,David Lee
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,6,,2335681,2354437,155,155,2335681,Won,3,300,WTS-DG01E,garciar3,24-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Roger Huerta,Jason Dent
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,7,,2335465,2335604,205,205,2335465,Won,2,142,WTS-DG02E,goulder,7-Jul-09,KO,Light Heavyweight,MMA,3,5:00,Rashad Evans,Jason Lambert
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,8,,2354240,2556805,245,230,2354240,Won,2,17,WTS-SA01X,davisan,28-Mar-11,KO,Heavyweight,MMA,3,5:00,Eddie Sanchez,Mario Neto
400253794,23-Sep-06,UFC 63: Hughes vs. Penn,3321,10504,Final,127,127,9,,2556806,2410613,155,155,2410613,Won,3,300,WTS-SA01X,davisan,28-Mar-11,Unanimous Decision,Lightweight,MMA,3,5:00,Danny Abbadi,Jorge Gurgel
400253768,10-Oct-06,UFC Ortiz vs. Shamrock 3: The Final Chapter,3321,10504,Final,366,366,1,,2354054,2335660,170,170,2335660,Won,3,300,WTS-DG02E,garciar3,4-Jun-09,Unanimous Decision,Welterweight,MMA,3,5:00,John Alessio,Thiago Alves
400253768,10-Oct-06,UFC Ortiz vs. Shamrock 3: The Final Chapter,3321,10504,Final,366,366,2,,2354208,2335804,170,170,2335804,Won,1,298,WTS-DG03E,goulder,11-Jun-09,Submission (Guillotine),Welterweight,MMA,3,5:00,Forrest Petz,Marcus Davis
400253768,10-Oct-06,UFC Ortiz vs. Shamrock 3: The Final Chapter,3321,10504,Final,366,366,3,,2335737,2354224,185,185,2335737,Won,1,239,WTS-DG03E,garciar3,11-Jun-09,Submission (Elbows),Middleweight,MMA,3,5:00,Kendall Grove,Chris Price
400253768,10-Oct-06,UFC Ortiz vs. Shamrock 3: The Final Chapter,3321,10504,Final,366,366,4,,2335653,2335472,205,205,2335472,Won,1,143,WTS-DG02E,goulder,18-Jun-09,TKO,Light Heavyweight,MMA,3,5:00,Ken Shamrock,Tito Ortiz
